trip_distance,tpep_pickup_datetime,tpep_dropoff_datetime,total_amount,tolls_amount,tip_amount,store_and_fwd_flag,stop_time,start_time,region_name,postal_code,pickup_longitude,pickup_latitude,payment_type,passenger_count,mta_tax,longitude,latitude,improvement_surcharge,fare_amount,extra,dropoff_longitude,dropoff_latitude,city_name,all_day,VendorID,STATION_NAME,STATION,RatecodeID,REPORTTPYE,PeakWindDirection,MonthlyWetBulbTemp,MonthlyTotalSnowfall,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,MonthlyTotalLiquidPrecip,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyMinimumTemp,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureTime,MonthlyMinSeaLevelPressureDate,MonthlyMeanTemp,MonthlyMaximumTemp,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureTime,MonthlyMaxSeaLevelPressureDate,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowDepth,MonthlyGreatestPrecipDate,MonthlyGreatestPrecip,MonthlyDewpointTemp,MonthlyDeptFromNormalPrecip,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyDeptFromNormalAverageTemp,MonthlyDaysWithLT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT1Snow,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT001Precip,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyAverageWindSpeed,MonthlyAverageRH,LONGITUDE,LATITUDE,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYWindDirection,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYVISIBILITY,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYSKYCONDITIONS,HOURLYRelativeHumidity,HOURLYPressureTendency,HOURLYPressureChange,HOURLYPrecip,HOURLYPRSENTWEATHERTYPE,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYAltimeterSetting,ELEVATION,DATE,DAILYWeather,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,DAILYSunset,DAILYSunrise,DAILYSnowfall,DAILYSnowDepth,DAILYPrecip,DAILYPeakWindSpeed,DAILYMinimumDryBulbTemp,DAILYMaximumDryBulbTemp,DAILYHeatingDegreeDays,DAILYDeptFromNormalAverageTemp,DAILYCoolingDegreeDays,DAILYAverageWindSpeed,DAILYAverageWetBulbTemp,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageRelativeHumidity,DAILYAverageDryBulbTemp,DAILYAverageDewPointTemp
7.33,2016-01-02 09:18:21,2016-01-02 09:40:52,30.38,0,6.08,N,None,None,None,None,-73.997886657714844,40.682857513427734,1,2,0.5,None,None,0.3,23.5,0,-73.972236633300781,40.749797821044922,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.90,2016-01-02 09:18:22,2016-01-02 09:25:05,7.8,0,1,N,None,2016-01-01 09:00:00,New York,10003,-73.996261596679687,40.738037109375,1,1,0.5,-73.9870210,40.7308580,0.3,6,0,-73.990272521972656,40.731681823730469,New York,0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.80,2016-01-02 09:18:22,2016-01-02 09:28:43,8.3,0,0,N,None,None,None,None,-73.991203308105469,40.749736785888672,2,1,0.5,None,None,0.3,7.5,0,-73.989494323730469,40.739948272705078,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.20,2016-01-02 09:18:22,2016-01-02 09:28:10,8.8,0,0,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.957862854003906,40.765365600585938,2,1,0.5,-73.968,40.759,0.3,8,0,-73.97076416015625,40.757892608642578,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.90,2016-01-02 09:18:22,2016-01-02 09:25:30,8.75,0,1.45,N,None,None,None,None,0,0,1,1,0.5,None,None,0.3,6.5,0,0,0,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.60,2016-01-02 09:18:22,2016-01-02 09:27:28,13.3,0,2,N,None,None,None,None,-74.010635375976563,40.717437744140625,1,1,0.5,None,None,0.3,10.5,0,-74.007949829101563,40.751300811767578,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.10,2016-01-02 09:18:22,2016-01-02 09:29:24,8.8,0,0,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.967247009277344,40.760688781738281,2,6,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,8,0,-73.980751037597656,40.767665863037109,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.96,2016-01-02 09:18:22,2016-01-02 09:32:34,15.8,0,2,N,None,2016-01-01 20:00:00,New York,10013,-73.977798461914063,40.73419189453125,1,1,0.5,-74.0050159,40.7208412,0.3,13,0,-74.001014709472656,40.724208831787109,New York,0,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.40,2016-01-02 09:18:22,2016-01-02 09:35:21,14.3,0,2,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.979217529296875,40.784881591796875,1,5,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,11.5,0,-73.981887817382812,40.765708923339844,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.50,2016-01-02 09:18:23,2016-01-02 09:33:03,13.8,0,2.5,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.980644226074219,40.782444000244141,1,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,10.5,0,-73.983810424804688,40.761360168457031,New York | New York,1 | 2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.60,2016-01-02 09:18:23,2016-01-02 09:23:47,7.55,0,1.25,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.984260559082031,40.754833221435547,1,1,0.5,-73.968,40.759,0.3,5.5,0,-73.976951599121094,40.758533477783203,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.80,2016-01-02 09:18:23,2016-01-02 09:32:05,14.1,0,2.8,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.993362426757813,40.746902465820313,1,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,10.5,0,-73.983062744140625,40.765792846679688,New York | New York,1 | 2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.96,2016-01-02 09:18:23,2016-01-02 09:44:52,20.3,0,2,N,None,None,None,None,-73.962234497070312,40.776077270507812,1,1,0.5,None,None,0.3,17.5,0,-73.98980712890625,40.741180419921875,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.89,2016-01-02 09:18:23,2016-01-02 09:23:09,7.56,0,1.26,N,None,None,None,None,-73.935699462890625,40.761070251464844,1,5,0.5,None,None,0.3,5.5,0,-73.937744140625,40.753673553466797,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.27,2016-01-02 09:18:23,2016-01-02 09:19:37,3.8,0,0,N,None,None,None,None,-73.977333068847656,40.750141143798828,2,6,0.5,None,None,0.3,3,0,-73.980461120605469,40.74761962890625,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.01,2016-01-02 09:18:23,2016-01-02 09:32:15,12.41,0,1.11,N,None,None,None,None,-73.961036682128906,40.796726226806641,1,2,0.5,None,None,0.3,10.5,0,-73.953399658203125,40.778480529785156,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.69,2016-01-02 09:18:23,2016-01-02 09:21:34,5.3,0,0,N,2022-04-16 02:00:00 | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00,New York | New York,None | 10028,-73.961021423339844,40.76947021484375,1,2,0.5,-73.9651814 | -73.9634699,40.7745779 | 40.7792134,0.3,4.5,0,-73.963508605957031,40.77423095703125,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.78,2016-01-02 09:18:24,2016-01-02 09:22:37,5.3,0,0,N,None,None,None,None,-73.988258361816406,40.753810882568359,2,1,0.5,None,None,0.3,4.5,0,-73.985549926757813,40.747093200683594,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.92,2016-01-02 09:18:24,2016-01-02 09:35:43,16.3,0,0,N,None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00,New York | New York,None | None,-73.996025085449219,40.686729431152344,2,1,0.5,-74.0064 | -74.0064,40.7142 | 40.7142,0.3,15.5,0,-74.015823364257813,40.714469909667969,New York | New York,1 | 1,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.61,2016-01-02 09:18:24,2016-01-02 09:29:51,11.76,0,1.96,N,None,2016-01-01 09:00:00,New York,10003,-73.990829467773437,40.750526428222656,1,1,0.5,-73.9870210,40.7308580,0.3,9,0,-73.989334106445313,40.734081268310547,New York,0,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4.70,2016-01-02 09:18:25,2016-01-02 09:40:03,23.75,0,3.95,N,None | None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00 | 2016-01-01 02:00:00,New York | New York | New York,None | None | 10038,-73.989303588867187,40.740478515625,1,1,0.5,-74.0064 | -74.0064 | -74.0081571,40.7142 | 40.7142 | 40.7090990,0.3,19,0,-74.008377075195312,40.711029052734375,New York | New York | New York,1 | 1 | 0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.50,2016-01-02 09:18:25,2016-01-02 09:29:35,11.3,0,0,N,None,None,None,None,-73.96990966796875,40.784591674804688,2,1,0.5,None,None,0.3,10.5,0,-73.943504333496094,40.801605224609375,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.07,2016-01-02 09:18:25,2016-01-02 09:26:04,7.3,0,0,N,None,None,None,None,-73.966850280761719,40.761638641357422,2,2,0.5,None,None,0.3,6.5,0,-73.9534912109375,40.767238616943359,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.41,2016-01-02 09:18:25,2016-01-02 09:33:39,23.5,0,4.7,N,None,None,None,None,-73.981109619140625,40.779388427734375,1,6,0.5,None,None,0.3,18,0,-73.940017700195313,40.841232299804688,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.48,2016-01-02 09:18:25,2016-01-02 09:29:08,10.3,0,1,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.985450744628906,40.744510650634766,1,6,0.5,-73.968,40.759,0.3,8.5,0,-73.971122741699219,40.759269714355469,New York,2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.06,2016-01-02 09:18:25,2016-01-02 09:29:06,10.3,0,0,N,None,None,None,None,-73.964942932128906,40.795131683349609,2,5,0.5,None,None,0.3,9.5,0,-73.939460754394531,40.804630279541016,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.90,2016-01-02 09:18:26,2016-01-02 09:29:41,10.55,0,1.75,N,None,None,None,None,-73.9677734375,40.756008148193359,1,1,0.5,None,None,0.3,8,0,-73.979217529296875,40.75299072265625,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.50,2016-01-02 09:18:26,2016-01-02 09:31:53,11.8,0,1,N,None,None,None,None,-73.992713928222656,40.755222320556641,1,1,0.5,None,None,0.3,10,0,-73.991325378417969,40.738807678222656,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.30,2016-01-02 09:18:26,2016-01-02 09:28:59,9.3,0,0,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.956329345703125,40.771434783935547,2,1,0.5,-73.968,40.759,0.3,8.5,0,-73.970237731933594,40.759201049804688,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,6,None,VRB,30,-1.2,10.00,29.95,30.10,OVC:08 44,48,2,None,0.00,None,17,-8.3,35,1.7,30.12,39.6,2016-01-02 09:51,None,None,None,2140,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
